instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,165.553,167.0512,0,5,5,5,1,2,tatlı,kek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,167.052,168.5512,0,6,6,6,1,2,tatlı,kurabiye,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,168.5529,170.0523,0,7,7,7,1,2,tatlı,dondurma,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,170.0537,171.5516,0,8,8,8,1,2,tatlı,gofret,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,171.5529,173.0512,0,9,9,9,1,2,tatlı,lokum,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,173.0529,174.5512,0,10,10,10,1,2,tatlı,şerbet,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,174.5524,176.0513,0,11,11,11,1,2,tatlı,meyve,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,176.0515,176.0515,176.128,178.3849,left,2.246,,0,0,0,3,1,25 + 28 = 50,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,178.3876,179.5023,left,1.1029,,0,1,1,28,1,17 - 13 = -1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,179.5045,181.186,left,1.6651,,0,2,2,13,1,5 + 6 = 6,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,181.1885,182.2517,left,1.0556,,0,3,3,22,1,17 - 7 = 11,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,182.2542,185.8346,left,3.5619,,0,4,4,0,1,8 + 39 = 46,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,185.8373,191.0691,,,,0,5,5,35,1,44 - 7 = 37,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,left,191.0698,192.6012,space,1.52,,192.6075,194.8344,left,1,2.2116,,0,0,0,3,1,saat,distractor,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,left,,,,,,194.8357,195.7012,right,0,0.8552,,0,1,1,4,1,tatlı,critical_lure,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,right,,,,,,195.7026,196.3338,right,1,0.6204,,0,2,2,0,1,şeker,old,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,right,,,,,,196.3347,196.9001,right,1,0.559,,0,3,3,1,1,bal,old,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,left,,,,,,196.9006,197.6344,left,1,0.7165,,0,4,4,2,1,kalem,distractor,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,2,12:24,5:10,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,197.6349,199.4172,space,1.7727,,199.4235,200.9165,0,0,0,0,1,1,uyku,yatak,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,200.9171,202.4168,0,1,1,1,1,1,uyku,rüya,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,202.4178,203.9176,0,2,2,2,1,1,uyku,yastık,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,203.9186,205.4163,0,3,3,3,1,1,uyku,gece,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,205.4168,206.9166,0,4,4,4,1,1,uyku,yorgan,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,206.9174,208.4165,0,5,5,5,1,1,uyku,battaniye,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,208.4177,209.9171,0,6,6,6,1,1,uyku,dinlenmek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,209.9184,211.417,0,7,7,7,1,1,uyku,horlamak,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,211.4189,212.9168,0,8,8,8,1,1,uyku,pijama,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,212.9182,214.4164,0,9,9,9,1,1,uyku,yorgun,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
