instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,93.5492,95.5838,right,2.0149,,0,2,2,38,1,12 - 11 = 1,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,95.5943,98.8324,right,3.2279,,0,3,3,11,1,39 - 15 = 26,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,98.8375,100.6919,left,1.8423,,0,4,4,24,1,40 - 22 = 19,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,100.6952,102.3465,,,,0,5,5,25,1,30 + 44 = 73,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,right,102.3476,106.4235,space,4.0698,,106.4315,107.4949,right,1,1.0548,,0,0,0,0,1,şeker,old,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,right,,,,,,107.4964,108.5161,right,1,1.0089,,0,1,1,1,1,bal,old,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,left,,,,,,108.5175,109.203,left,1,0.6754,,0,2,2,2,1,kalem,distractor,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,left,,,,,,109.2044,110.5846,right,0,1.3687,,0,3,3,4,1,tatlı,critical_lure,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,2,,,TR,,,,,,,,,,,,,,left,,,,,,110.5858,111.2308,left,1,0.6354,,0,4,4,3,1,saat,distractor,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,2,12:24,5:10,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,111.2313,112.7371,space,1.4945,,112.745,114.2366,0,0,0,0,1,6,cold,snow,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,114.238,115.7365,0,1,1,1,1,6,cold,ice,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,eylem,001,2026-05-11_21h20.49.661,false_memory_experiment,2026.1.3,Win32,140.8450704,,,,,,115.738,117.2365,0,2,2,2,1,6,cold,winter,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
