instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,106.319,107.818,0,5,5,5,1,1,uyku,battaniye,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,107.82,109.319,0,6,6,6,1,1,uyku,dinlenmek,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,109.32,110.819,0,7,7,7,1,1,uyku,horlamak,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,110.82,112.319,0,8,8,8,1,1,uyku,pijama,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,112.32,113.819,0,9,9,9,1,1,uyku,yorgun,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,113.82,115.319,0,10,10,10,1,1,uyku,karanlık,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,115.319,116.819,0,11,11,11,1,1,uyku,lamba,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,116.819,116.819,116.938,119.333,left,2.381,,0,0,0,36,1,28 + 42 = 69,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,119.333,123.215,left,3.858,,0,1,1,3,1,25 + 28 = 50,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,123.216,125.027,right,1.793,,0,2,2,33,1,19 + 11 = 30,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,125.028,126.257,left,1.212,,0,3,3,28,1,17 - 13 = -1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,126.26,128.479,left,2.201,,0,4,4,31,1,39 + 49 = 93,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,128.481,130.618,left,2.12,,0,5,5,4,1,19 + 33 = 53,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,130.619,131.829,,,,0,6,6,37,1,22 - 16 = 6,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,1,,,TR,,,,,,,,,,,,,,right,131.829,134.673,space,2.832,,134.684,136.666,right,1,1.956,,0,0,0,0,1,yatak,old,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,1,,,TR,,,,,,,,,,,,,,left,,,,,,136.668,137.549,left,1,0.876,,0,1,1,2,1,sandalye,distractor,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,1,,,TR,,,,,,,,,,,,,,left,,,,,,137.549,138.257,right,0,0.699,,0,2,2,4,1,uyku,critical_lure,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,1,,,TR,,,,,,,,,,,,,,right,,,,,,138.257,138.896,right,1,0.633,,0,3,3,1,1,lamba,old,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,1,,,TR,,,,,,,,,,,,,,left,,,,,,138.897,139.542,left,1,0.637,,0,4,4,3,1,araba,distractor,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0:12,0:5,,
