instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,114.0432,115.9229,left,1.8546,,0,7,7,25,1,30 + 44 = 73,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,115.9265,116.4261,,,,0,8,8,6,1,50 + 45 = 94,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,116.4275,118.2389,space,1.798,,118.2489,119.3874,left,1,1.1205,,0,0,0,2,1,cup,distractor,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,,,,,,119.3878,120.7222,left,1,1.3182,,0,1,1,3,1,table,distractor,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,right,,,,,,120.7235,121.522,right,1,0.7804,,0,2,2,0,1,snow,old,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,,,,,,121.5226,122.4055,right,0,0.8657,,0,3,3,4,1,cold,critical_lure,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,right,,,,,,122.4066,123.2056,right,1,0.7802,,0,4,4,1,1,gloves,old,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,1,6,60:72,25:30,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,123.2061,124.5879,space,1.3664,,124.5977,126.0887,0,0,0,0,1,3,soğuk,kış,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,126.0903,127.5888,0,1,1,1,1,3,soğuk,buz,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
