block_id,study_rows,test_rows,thisN,thisTrialN,thisRepN,list_id,theme,study_word,language,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,problem,correct_resp,key_resp.keys,key_resp.rt,key_resp.duration,test_word,word_type,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,thisRow.t,notes,piloting,instructions.started,text_instr.started,key_resp_instr.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,start_set.started,text_start_set.started,key_resp_start_set.started,start_set.stopped,blocks_loop.key_resp_start_set.keys,blocks_loop.key_resp_start_set.rt,blocks_loop.key_resp_start_set.duration,study.started,text_study.started,text_study.stopped,study.stopped,timer.started,timer.stopped,distractor.started,text_problem.started,key_resp.started,text_dist_keys.started,distractor.stopped,distractor_loop.key_resp.keys,distractor_loop.key_resp.rt,distractor_loop.key_resp.duration,start_test.started,text_start_test.started,key_resp_start_test.started,start_test.stopped,blocks_loop.key_resp_start_test.keys,blocks_loop.key_resp_start_test.rt,blocks_loop.key_resp_start_test.duration,test.started,text_test.started,key_resp_test.started,text_test_keys.started,test.stopped,test_loop.key_resp_test.keys,test_loop.key_resp_test.corr,test_loop.key_resp_test.rt,test_loop.key_resp_test.duration,end.started,text.started,text.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
5,48:60,20:25,1,1,0,5,,,EN,space,0.8192372499033809,None,,right,,,,sugar,old,space,2.800218166783452,None,right,1,0.9298929166980088,None,0,4,4,4,,,,,,,,,0,1,1,0,282.0562546248548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0503529589623,282.0562546248548,282.0562546248548,282.0562546248548,282.99086470901966,right,1,0.9298929166980088,None,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
5,48:60,20:25,2,2,0,5,,,EN,space,0.8192372499033809,None,,right,,,,honey,old,space,2.800218166783452,None,left,0,6.133686749730259,None,0,4,4,4,,,,,,,,,0,2,2,1,282.9979160418734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.9918237500824,282.9979160418734,282.9979160418734,282.9979160418734,289.13261337485164,left,0,6.133686749730259,None,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
5,48:60,20:25,3,3,0,5,,,EN,space,0.8192372499033809,None,,left,,,,pen,distractor,space,2.800218166783452,None,left,1,2.878480499610305,None,0,4,4,4,,,,,,,,,0,3,3,2,289.1395988338627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1335257086903,289.1395988338627,289.1395988338627,289.1395988338627,292.0244341250509,left,1,2.878480499610305,None,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
5,48:60,20:25,4,4,0,5,,,EN,space,0.8192372499033809,None,,left,,,,sweet,critical_lure,space,2.800218166783452,None,left,1,1.9948067083023489,None,0,4,4,4,,,,,,,,,0,4,4,4,292.031235458795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.02544345892966,292.031235458795,292.031235458795,292.031235458795,294.03279229206964,left,1,1.9948067083023489,None,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
5,48:60,20:25,4,4,0,,,,,space,0.8192372499033809,None,,,,,,,,space,2.800218166783452,None,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,0,0,0,1,uyku,yatak,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,0,0,0,,,,,,,,,294.90629495866597,,,,,,,,,,294.033838249743,294.0397039167583,294.0397039167583,294.8908862089738,space,0.845254291780293,None,294.8998420420103,294.90629495866597,296.39793299976736,296.3907531667501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,1,1,0,1,uyku,rüya,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,1,1,1,,,,,,,,,296.39793299976736,,,,,,,,,,,,,,,,,296.39165095891804,296.39793299976736,297.8895747917704,297.8821912086569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,2,2,0,1,uyku,yastık,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,2,2,2,,,,,,,,,297.8895747917704,,,,,,,,,,,,,,,,,297.88329645898193,297.8895747917704,299.3812999166548,299.37387024983764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,3,3,0,1,uyku,gece,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,3,3,3,,,,,,,,,299.3812999166548,,,,,,,,,,,,,,,,,299.3748367917724,299.38960450002924,300.88123899977654,300.8738112500869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,4,4,0,1,uyku,yorgan,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,4,4,4,,,,,,,,,300.88123899977654,,,,,,,,,,,,,,,,,300.8750024167821,300.88964566681534,302.3812816250138,302.37378070876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,5,5,0,1,uyku,battaniye,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,5,5,5,,,,,,,,,302.3812816250138,,,,,,,,,,,,,,,,,302.3748738337308,302.3895698338747,303.88127479190007,303.87388412468135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,6,6,0,1,uyku,dinlenmek,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,6,6,6,,,,,,,,,303.88127479190007,,,,,,,,,,,,,,,,,303.87498079193756,303.889584583696,305.381207624916,305.37388420896605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,7,7,0,1,uyku,horlamak,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,7,7,7,,,,,,,,,305.381207624916,,,,,,,,,,,,,,,,,305.3749771248549,305.38955691689625,306.8812646246515,306.8738284590654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,8,8,0,1,uyku,pijama,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,8,8,8,,,,,,,,,306.8812646246515,,,,,,,,,,,,,,,,,306.8749356670305,306.8895899998024,308.381241499912,308.3738294588402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,9,9,0,1,uyku,yorgun,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,9,9,9,,,,,,,,,308.381241499912,,,,,,,,,,,,,,,,,308.374847416766,308.38970704190433,309.8812844590284,309.8739740420133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,10,10,0,1,uyku,karanlık,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,10,10,10,,,,,,,,,309.8812844590284,,,,,,,,,,,,,,,,,309.8750853748061,309.88973591662943,311.38138804165646,311.3738391669467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,11,11,0,1,uyku,lamba,TR,space,0.845254291780293,None,,,,,,,,,,,,,,,0,5,5,0,0,11,11,11,,,,,,,,,311.38138804165646,,,,,,,,,,,,,,,,,311.3748802919872,311.3895872500725,313.0980107090436,312.873821541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,0,0,0,,,,,space,0.845254291780293,None,50 + 45 = 94,left,left,1.6530602499842644,None,,,,,,,,,,0,5,5,0,,,,,0,0,0,6,,,,,313.0980107090436,,,,,,,,,,,,,,,,,,,,,312.87511766701937,312.87514016684145,313.0878886668943,313.0980107090436,313.0980107090436,313.0980107090436,314.75763195892796,left,1.6530602499842644,None,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,1,1,0,,,,,space,0.845254291780293,None,38 - 28 = 10,right,right,1.6908971667289734,None,,,,,,,,,,0,5,5,0,,,,,0,1,1,32,,,,,314.7647421248257,,,,,,,,,,,,,,,,,,,,,,,314.7588422917761,314.7647421248257,314.7647421248257,314.7647421248257,316.45764274988323,right,1.6908971667289734,None,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,2,2,0,,,,,space,0.845254291780293,None,10 + 7 = 17,right,right,0.9390935422852635,None,,,,,,,,,,0,5,5,0,,,,,0,2,2,9,,,,,316.46452962467447,,,,,,,,,,,,,,,,,,,,,,,316.45902204187587,316.46452962467447,316.46452962467447,316.46452962467447,317.4080323749222,right,0.9390935422852635,None,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,3,3,0,,,,,space,0.845254291780293,None,19 + 33 = 53,left,right,3.4369127922691405,None,,,,,,,,,,0,5,5,0,,,,,0,3,3,4,,,,,317.4145877920091,,,,,,,,,,,,,,,,,,,,,,,317.40921412501484,317.4145877920091,317.4145877920091,317.4145877920091,320.8576929997653,right,3.4369127922691405,None,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,4,4,0,,,,,space,0.845254291780293,None,39 - 15 = 26,left,left,1.4648881661705673,None,,,,,,,,,,0,5,5,0,,,,,0,4,4,11,,,,,320.86457774974406,,,,,,,,,,,,,,,,,,,,,,,320.8590395837091,320.86457774974406,320.86457774974406,320.86457774974406,322.33251983392984,left,1.4648881661705673,None,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,5,5,0,,,,,space,0.845254291780293,None,5 + 6 = 6,left,left,1.6866692081093788,None,,,,,,,,,,0,5,5,0,,,,,0,5,5,13,,,,,322.3397257500328,,,,,,,,,,,,,,,,,,,,,,,322.33385274978355,322.3397257500328,322.3397257500328,322.3397257500328,324.03251616703346,left,1.6866692081093788,None,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,6,6,0,,,,,space,0.845254291780293,None,17 + 48 = 65,right,right,2.7717813751660287,None,,,,,,,,,,0,5,5,0,,,,,0,6,6,5,,,,,324.03954841708764,,,,,,,,,,,,,,,,,,,,,,,324.03371358383447,324.03954841708764,324.03954841708764,324.03954841708764,326.81596337491646,right,2.7717813751660287,None,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,7,7,0,,,,,space,0.845254291780293,None,41 + 19 = 65,left,None,,,,,,,,,,,,0,5,5,0,,,,,0,7,7,23,,,,,326.82299087475985,,,,,,,,,,,,,,,,,,,,,,,326.81726787472144,326.82299087475985,326.82299087475985,326.82299087475985,327.8848391249776,None,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,0,0,0,1,,,TR,space,0.845254291780293,None,,left,,,,uyku,critical_lure,space,2.3539378750137985,None,left,1,2.2665522499009967,None,0,5,5,0,,,,,,,,,0,0,0,4,330.26460162503645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.8862385000102,327.8892770418897,327.8892770418897,330.2493504998274,space,2.3539378750137985,None,330.25566337490454,330.26460162503645,330.26460162503645,330.26460162503645,332.53256208403036,left,1,2.2665522499009967,None,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,1,1,0,1,,,TR,space,0.845254291780293,None,,right,,,,yatak,old,space,2.3539378750137985,None,right,1,1.620433958247304,None,0,5,5,0,,,,,,,,,0,1,1,0,332.5396395837888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.5336034167558,332.5396395837888,332.5396395837888,332.5396395837888,334.1659864997491,right,1,1.620433958247304,None,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,2,2,0,1,,,TR,space,0.845254291780293,None,,left,,,,sandalye,distractor,space,2.3539378750137985,None,left,1,1.0211525419726968,None,0,5,5,0,,,,,,,,,0,2,2,2,334.1729312087409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.16707870876417,334.1729312087409,334.1729312087409,334.1729312087409,335.19925916707143,left,1,1.0211525419726968,None,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,3,3,0,1,,,TR,space,0.845254291780293,None,,left,,,,araba,distractor,space,2.3539378750137985,None,left,1,1.0257897907868028,None,0,5,5,0,,,,,,,,,0,3,3,3,335.2062739166431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.2002676250413,335.2062739166431,335.2062739166431,335.2062739166431,336.2326567498967,left,1,1.0257897907868028,None,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,4,4,0,1,,,TR,space,0.845254291780293,None,,right,,,,lamba,old,space,2.3539378750137985,None,right,1,1.5634667910635471,None,0,5,5,0,,,,,,,,,0,4,4,1,336.2395385839045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.2336935000494,336.2395385839045,336.2395385839045,336.2395385839045,337.8075717086904,right,1,1.5634667910635471,None,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
1,0:12,0:5,5,5,0,,,,,space,0.845254291780293,None,,,,,,,,space,2.3539378750137985,None,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.8086180840619,337.81475650006905,340.8063013749197,340.7988186250441,2035764,001,2026-05-09_14h00.47.586,false_memory_experiment,,2026.1.3,120.03889300927739,2026-05-09 14h00.47.687285 +0300,
